title;price;place;date 
Ярмарка тщеславия;4933;online;27.8.2000
Белый шум;3147;online;6.9.2003
Приключения Гекльберри Финна;672;online;4.10.2003
Под стеклянным колпаком;3042;online;28.7.2023
Темная башня;4008;online;18.1.2005
Дракула;4177;online;19.2.2005
Война и мир;1252;online;7.3.2011
1984;2445;offline;28.5.2012
Слепота;2434;online;5.8.2003
Война и мир;1822;offline;10.8.2020
Неукротимый;1871;offline;28.10.2012
Ватек;1198;online;28.11.2019
В дороге;2652;online;11.9.2005
Ватек;3217;offline;19.1.2006
Черный дом;2630;online;3.5.2004
Дракула;3508;online;20.9.2023
Большие надежды;565;online;11.3.2022
Американские горки;3999;online;25.11.2021
Под стеклянным колпаком;2683;online;20.4.2013
Сквозь время;1341;offline;1.12.2014
Повелитель мух;2013;offline;17.3.2021
Бегущий по лезвию;587;online;3.10.2016
Прощай, оружие;3320;offline;20.7.2004
Ватек;1927;offline;25.5.2018
Котлован;3345;online;6.8.2017
Колыбель для кошки;1472;online;28.4.2022
Повелитель мух;4866;online;12.11.2002
Человек-невидимка;1768;online;6.5.2000
Прощай, оружие;575;online;3.12.2016
Три товарища;3961;offline;4.11.2009
Неукротимый;1639;offline;3.7.2023
Вещие сестрички;3504;offline;23.5.2019
Колыбель для кошки;3772;online;3.9.2002
Преступление и наказание;3172;offline;4.7.2001
Процесс;3905;online;22.2.2008
Ватек;908;online;28.5.2017
Дракула;1493;online;15.9.2006
Американские горки;2583;online;9.3.2023
Рассказ мертвецов;1479;online;2.6.2007
Рассказ мертвецов;1352;offline;6.2.2018
Неукротимый;3562;online;7.5.2022
Дракула;3006;offline;24.12.2009
Котлован;1732;offline;10.7.2014
Под стеклянным колпаком;3970;online;7.2.2015
Черный дом;3153;offline;11.11.2008
Ночная стража;4251;online;21.11.2003
Процесс;2148;offline;19.10.2007
Твин Пикс: Воспоминания специального агента ФБР Дейла Купера;3082;online;18.5.2000
Мертвые души;2684;offline;8.5.2007
Дракула;2626;offline;21.10.2006
В дороге;4536;offline;13.12.2020
Прощай, оружие;3925;online;4.6.2005
Ватек;4998;online;18.4.2010
Американские горки;2299;offline;27.10.2012
Прощай, оружие;3684;offline;13.11.2012
Прощай, оружие;1021;offline;22.11.2017
Падение дома Ашеров;3681;online;26.4.2013
Повелитель мух;895;online;19.6.2023
Большие надежды;2134;offline;8.1.2003
Портрет Дориана Грея;3821;online;3.5.2016
Сквозь время;894;offline;22.4.2007
Процесс;4278;offline;21.10.2023
Неукротимый;3286;offline;21.6.2007
Слепота;4552;offline;17.2.2013
Черный дом;575;offline;9.7.2023
Имя розы;3040;online;27.12.2007
Великий Гэтсби;3601;online;8.4.2020
Хроники Нарнии;4123;offline;7.11.2002
Имя розы;2327;online;4.2.2017
Неукротимый;1689;online;28.4.2019
Фауст;3946;offline;18.8.2012
Рассказ мертвецов;2728;offline;26.6.2004
Имя розы;2860;offline;27.8.2003
Старик и море;3504;online;11.10.2001
Скотный двор;4145;offline;27.10.2021
Имя розы;2059;offline;23.9.2011
Бегущий по лезвию;3040;offline;2.11.2016
Колыбель для кошки;3059;offline;20.5.2000
Дракула;2648;online;14.12.2005
Прощай, оружие;4554;offline;10.1.2012
Большие надежды;1958;online;8.12.2000
Портрет Дориана Грея;836;offline;23.10.2013
Приключения Гекльберри Финна;2047;offline;25.7.2000
Процесс;3828;online;3.6.2007
1984;3004;offline;23.7.2004
Приключения Гекльберри Финна;3406;offline;15.10.2010
Бегущий по лезвию;4162;offline;7.2.2012
Ярмарка тщеславия;1025;offline;10.1.2019
Фауст;3317;offline;25.4.2000
Под стеклянным колпаком;598;online;1.7.2008
Неукротимый;2838;online;22.8.2010
Неукротимый;567;online;4.3.2011
Слепота;4863;offline;18.8.2012
Имя розы;3145;offline;11.7.2013
Ребекка;2177;online;28.10.2011
Черный дом;2295;online;10.11.2023
Прощай, оружие;2646;online;4.3.2001
Портрет Дориана Грея;1341;offline;1.3.2018
Процесс;2643;offline;6.1.2020
Великий Гэтсби;1861;online;19.5.2002
Великий Гэтсби;3466;online;6.10.2012
Твин Пикс: Воспоминания специального агента ФБР Дейла Купера;668;online;7.4.2016
Твин Пикс: Воспоминания специального агента ФБР Дейла Купера;1522;online;28.11.2010
Большие надежды;1701;online;22.8.2002
Колыбель для кошки;4152;online;28.10.2011
Война и мир;2044;online;24.5.2006
Черный дом;825;offline;25.12.2016
Колыбель для кошки;3011;online;2.9.2019
Котлован;2921;online;25.8.2005
Вещие сестрички;949;online;8.3.2003
Большие надежды;3532;offline;11.8.2019
Темная башня;609;offline;4.10.2011
Колыбель для кошки;1890;offline;17.3.2010
Имя розы;4488;offline;24.10.2023
Колыбель для кошки;4209;online;18.5.2021
Скотный двор;3886;online;27.9.2018
Черный дом;2075;offline;15.3.2014
Под стеклянным колпаком;2974;online;11.5.2016
Котлован;4876;offline;12.2.2018
Падение дома Ашеров;702;online;5.8.2014
Старик и море;3904;online;14.3.2010
Черный дом;1405;offline;23.8.2005
Человек-невидимка;4901;offline;28.3.2015
Вещие сестрички;1164;offline;3.3.2014
Дракула;1859;offline;18.5.2018
Бесконечная история;4166;online;19.2.2018
Вещие сестрички;828;offline;21.3.2019
Старик и море;4158;offline;17.7.2023
Черный дом;1274;offline;27.9.2004
Мертвые души;2011;offline;6.9.2009
Фауст;3035;offline;2.11.2016
Прощай, оружие;1723;offline;16.7.2001
Под стеклянным колпаком;2831;online;12.6.2007
Слепота;3574;offline;8.12.2009
Преступление и наказание;2105;offline;8.8.2006
Падение дома Ашеров;1385;online;27.8.2008
Имя розы;2021;online;6.7.2023
Имя розы;4043;online;21.10.2008
Повелитель мух;3599;online;27.12.2004
Слепота;4754;online;3.3.2015
Черный дом;4499;offline;12.8.2007
Ватек;3569;online;3.3.2019
Три товарища;4405;online;18.8.2009
Слепота;581;offline;4.8.2004
Портрет Дориана Грея;4466;online;1.4.2010
Повелитель мух;1284;online;10.10.2013
Лев, колдунья и платяной шкаф;4020;online;19.5.2019
Великий Гэтсби;3046;online;8.8.2002
Ночная стража;677;offline;4.4.2016
Имя розы;2955;offline;28.7.2020
Неукротимый;3764;offline;14.3.2018
Падение дома Ашеров;1328;online;17.1.2015
Черный дом;1233;online;26.3.2003
Сквозь время;3984;online;7.5.2013
Вещие сестрички;2142;offline;17.9.2001
Портрет Дориана Грея;3859;offline;9.2.2017
Мертвые души;1187;online;17.6.2023
Темная башня;1026;online;4.3.2007
Ночная стража;4880;online;21.12.2007
1984;1802;offline;14.6.2014
Скотный двор;1703;online;2.9.2010
Черный дом;4528;online;12.7.2003
Слепота;2890;online;9.5.2014
Старик и море;4869;offline;2.3.2018
Мертвые души;1771;online;13.2.2001
Портрет Дориана Грея;966;online;13.1.2015
Хроники Нарнии;1992;offline;11.1.2010
Скотный двор;591;online;28.5.2017
Три товарища;1432;online;22.8.2022
Рассказ мертвецов;1011;offline;20.1.2010
Имя розы;4272;online;4.9.2018
Имя розы;2794;online;2.3.2004
Старик и море;3161;online;24.7.2016
В дороге;549;offline;2.5.2010
Котлован;3825;online;18.5.2022
Колыбель для кошки;3700;offline;27.3.2002
Под стеклянным колпаком;2064;offline;16.5.2008
Американские горки;2367;online;28.6.2004
Дракула;3244;offline;27.11.2012
Человек-невидимка;3109;offline;15.7.2017
Дракула;1178;offline;21.7.2013
Котлован;3412;online;6.3.2013
Бегущий по лезвию;1107;online;1.3.2011
Бегущий по лезвию;964;online;16.4.2002
Белый шум;2094;online;27.10.2019
Колыбель для кошки;3020;online;27.4.2022
Скотный двор;1161;offline;10.5.2003
Падение дома Ашеров;3771;offline;3.2.2018
